league,season,player_id,games_played,attempts,mades,total_points,three_attempts,three_mades,two_attempts,two_mades,assisted_shots,fouled_on_shot,blocked_shots,avg_shot_distance,fg_percentage,two_pt_percentage,three_pt_percentage,efg_percentage,points_per_shot,three_pa_rate,ft_attempts,ft_mades,ft_percentage,fouled_fga,fouled_fg_made,fg_pct_on_fouled_fga,cns_attempts,cns_mades,cns_points,cns_three_attempts,cns_three_mades,cns_two_attempts,cns_two_mades,cns_fg_percentage,cns_efg_percentage,cns_ft_attempts,cns_ft_mades,cns_points_per_shot,cns_attempt_rate,od_attempts,od_mades,od_points,od_three_attempts,od_three_mades,od_two_attempts,od_two_mades,od_fg_percentage,od_efg_percentage,od_ft_attempts,od_ft_mades,od_points_per_shot,od_attempt_rate,contested_attempts,contested_mades,contested_points,contested_three_attempts,contested_three_mades,contested_two_attempts,contested_two_mades,contested_fg_percentage,contested_two_fg_percentage,contested_three_fg_percentage,contested_efg_percentage,contested_ft_attempts,contested_ft_mades,contested_points_per_shot,contested_attempt_rate,uncontested_attempts,uncontested_mades,uncontested_points,uncontested_three_attempts,uncontested_three_mades,uncontested_two_attempts,uncontested_two_mades,uncontested_fg_percentage,uncontested_two_fg_percentage,uncontested_three_fg_percentage,uncontested_efg_percentage,uncontested_ft_attempts,uncontested_ft_mades,uncontested_points_per_shot,uncontested_attempt_rate,rim_attempts,rim_mades,rim_fg_percentage,rim_attempt_rate,short_midrange_paint_attempts,short_midrange_paint_mades,short_midrange_paint_fg_percentage,short_midrange_paint_attempt_rate,long_midrange_attempts,long_midrange_mades,long_midrange_fg_percentage,long_midrange_attempt_rate,zone_three_attempts,zone_three_mades,zone_three_fg_percentage,zone_three_attempt_rate,attempts_Restricted_Area,mades_Restricted_Area,attempts_Paint_Non_RA,mades_Paint_Non_RA,attempts_Mid_Range,mades_Mid_Range,attempts_Corner_3,mades_Corner_3,attempts_Above_Break_3,mades_Above_Break_3,cl_average_attempts,cl_average_mades,cl_average_points,cl_average_fg_percentage,cl_average_attempt_rate,cl_average_points_per_shot,cl_blocked_attempts,cl_blocked_mades,cl_blocked_points,cl_blocked_fg_percentage,cl_blocked_attempt_rate,cl_blocked_points_per_shot,cl_light_attempts,cl_light_mades,cl_light_points,cl_light_fg_percentage,cl_light_attempt_rate,cl_light_points_per_shot,cl_open_attempts,cl_open_mades,cl_open_points,cl_open_fg_percentage,cl_open_attempt_rate,cl_open_points_per_shot,cl_plus_attempts,cl_plus_mades,cl_plus_points,cl_plus_fg_percentage,cl_plus_attempt_rate,cl_plus_points_per_shot,cst_catchAndShoot_attempts,cst_catchAndShoot_mades,cst_catchAndShoot_points,cst_catchAndShoot_fg_percentage,cst_catchAndShoot_attempt_rate,cst_catchAndShoot_points_per_shot,cst_dribblePullUp_attempts,cst_dribblePullUp_mades,cst_dribblePullUp_points,cst_dribblePullUp_fg_percentage,cst_dribblePullUp_attempt_rate,cst_dribblePullUp_points_per_shot,cst_dunk_attempts,cst_dunk_mades,cst_dunk_points,cst_dunk_fg_percentage,cst_dunk_attempt_rate,cst_dunk_points_per_shot,cst_floater_attempts,cst_floater_mades,cst_floater_points,cst_floater_fg_percentage,cst_floater_attempt_rate,cst_floater_points_per_shot,cst_heave_attempts,cst_heave_mades,cst_heave_points,cst_heave_fg_percentage,cst_heave_attempt_rate,cst_heave_points_per_shot,cst_hook_attempts,cst_hook_mades,cst_hook_points,cst_hook_fg_percentage,cst_hook_attempt_rate,cst_hook_points_per_shot,cst_layup_attempts,cst_layup_mades,cst_layup_points,cst_layup_fg_percentage,cst_layup_attempt_rate,cst_layup_points_per_shot,cst_leaner_attempts,cst_leaner_mades,cst_leaner_points,cst_leaner_fg_percentage,cst_leaner_attempt_rate,cst_leaner_points_per_shot,cst_lob_attempts,cst_lob_mades,cst_lob_points,cst_lob_fg_percentage,cst_lob_attempt_rate,cst_lob_points_per_shot,cst_offMove_attempts,cst_offMove_mades,cst_offMove_points,cst_offMove_fg_percentage,cst_offMove_attempt_rate,cst_offMove_points_per_shot,cst_postFadeaway_attempts,cst_postFadeaway_mades,cst_postFadeaway_points,cst_postFadeaway_fg_percentage,cst_postFadeaway_attempt_rate,cst_postFadeaway_points_per_shot,cst_shakeAndRaise_attempts,cst_shakeAndRaise_mades,cst_shakeAndRaise_points,cst_shakeAndRaise_fg_percentage,cst_shakeAndRaise_attempt_rate,cst_shakeAndRaise_points_per_shot,cst_stepback_attempts,cst_stepback_mades,cst_stepback_points,cst_stepback_fg_percentage,cst_stepback_attempt_rate,cst_stepback_points_per_shot,cst_tip_attempts,cst_tip_mades,cst_tip_points,cst_tip_fg_percentage,cst_tip_attempt_rate,cst_tip_points_per_shot,player_name,team_name,meta_team_id,appearances,is_traded
SPAIN,2024-2025,59141,43,264,126,309,101,25,163,101,89,22,11,12.715738636363637,0.4772727272727273,0.6196319018404908,0.24752475247524752,0.5246212121212122,1.0887949260042282,0.38257575757575757,45,32,0.7111111111111111,22,8,0.36363636363636365,173,82,187,87,23,86,59,0.47398843930635837,0.5404624277456648,3,2,1.0842129417163837,0.6947791164658634,76,36,74,11,2,65,34,0.47368421052631576,0.4868421052631579,3,2,0.9829280910501812,0.30522088353413657,160,70,151,48,11,112,59,0.4375,0.5267857142857143,0.22916666666666666,0.471875,5,3,0.9494451294697904,0.6153846153846154,100,53,118,50,12,50,41,0.53,0.82,0.24,0.59,2,2,1.189532117367169,0.38461538461538464,83,64,0.7710843373493976,0.3143939393939394,61,28,0.45901639344262296,0.23106060606060605,18,8,0.4444444444444444,0.06818181818181818,95,23,0.24210526315789474,0.35984848484848486,83,64,61,28,18,8,26,8,69,15,71,30,68,0.4225352112676056,0.2689393939393939,0.9577464788732394,10,0,0,0.0,0.03787878787878788,0.0,20,9,22,0.45,0.07575757575757576,1.1,80,44,96,0.55,0.30303030303030304,1.2,79,40,83,0.5063291139240507,0.29924242424242425,1.0506329113924051,79,20,58,0.25316455696202533,0.29924242424242425,0.7341772151898734,13,1,3,0.07692307692307693,0.04924242424242424,0.23076923076923078,12,12,24,1.0,0.045454545454545456,2.0,7,3,6,0.42857142857142855,0.026515151515151516,0.8571428571428571,2,0,0,0.0,0.007575757575757576,0.0,5,2,4,0.4,0.01893939393939394,0.8,97,67,134,0.6907216494845361,0.36742424242424243,1.3814432989690721,1,1,2,1.0,0.003787878787878788,2.0,1,0,0,0.0,0.003787878787878788,0.0,18,8,19,0.4444444444444444,0.06818181818181818,1.0555555555555556,9,0,0,0.0,0.03409090909090909,0.0,2,0,0,0.0,0.007575757575757576,0.0,3,1,3,0.3333333333333333,0.011363636363636364,1.0,11,8,16,0.7272727272727273,0.041666666666666664,1.4545454545454546,Jaime Pradilla,Valencia BC,1325,43,False
SPAIN,2024-2025,23522,19,119,70,158,4,0,115,70,53,10,6,6.70070588235294,0.5882352941176471,0.6086956521739131,0.0,0.5882352941176471,1.2072127139364304,0.03361344537815126,27,18,0.6666666666666666,10,5,0.5,66,39,78,4,0,62,39,0.5909090909090909,0.5909090909090909,1,0,1.1739915713425648,0.6534653465346535,35,20,40,0,0,35,20,0.5714285714285714,0.5714285714285714,3,3,1.183920704845815,0.3465346534653465,73,38,76,0,0,73,38,0.5205479452054794,0.5205479452054794,,0.5205479452054794,3,2,1.0495156081808397,0.6186440677966102,45,31,62,4,0,41,31,0.6888888888888889,0.7560975609756098,0.0,0.6888888888888889,2,1,1.3731473408892763,0.3813559322033898,41,27,0.6585365853658537,0.3445378151260504,60,36,0.6,0.5042016806722689,13,6,0.46153846153846156,0.1092436974789916,4,0,0.0,0.03361344537815126,41,27,60,36,13,6,0,0,4,0,30,19,38,0.6333333333333333,0.25210084033613445,1.2666666666666666,6,0,0,0.0,0.05042016806722689,0.0,9,7,14,0.7777777777777778,0.07563025210084033,1.5555555555555556,36,24,48,0.6666666666666666,0.3025210084033613,1.3333333333333333,37,19,38,0.5135135135135135,0.31092436974789917,1.027027027027027,8,2,4,0.25,0.06722689075630252,0.5,4,2,4,0.5,0.03361344537815126,1.0,8,5,10,0.625,0.06722689075630252,1.25,8,4,8,0.5,0.06722689075630252,1.0,0,0,0,,0.0,,12,5,10,0.4166666666666667,0.10084033613445378,0.8333333333333334,52,38,76,0.7307692307692307,0.4369747899159664,1.4615384615384615,0,0,0,,0.0,,11,6,12,0.5454545454545454,0.09243697478991597,1.0909090909090908,4,2,4,0.5,0.03361344537815126,1.0,2,0,0,0.0,0.01680672268907563,0.0,1,1,2,1.0,0.008403361344537815,2.0,0,0,0,,0.0,,8,4,8,0.5,0.06722689075630252,1.0,Jacob Wiley,Coviran Granada,1319,19,False
SPAIN,2024-2025,28304,7,45,17,39,6,2,39,15,9,4,4,10.056386666666667,0.37777777777777777,0.38461538461538464,0.3333333333333333,0.4,0.818639798488665,0.13333333333333333,6,3,0.5,4,2,0.5,12,7,16,5,2,7,5,0.5833333333333334,0.6666666666666666,0,0,1.3333333333333333,0.26666666666666666,33,10,20,1,0,32,10,0.30303030303030304,0.30303030303030304,2,1,0.6198347107438016,0.7333333333333333,34,13,27,2,1,32,12,0.38235294117647056,0.375,0.5,0.39705882352941174,2,1,0.8027522935779816,0.7555555555555555,11,4,9,4,1,7,3,0.36363636363636365,0.42857142857142855,0.25,0.4090909090909091,0,0,0.8181818181818182,0.24444444444444444,12,7,0.5833333333333334,0.26666666666666666,17,8,0.47058823529411764,0.37777777777777777,10,0,0.0,0.2222222222222222,6,2,0.3333333333333333,0.13333333333333333,12,7,17,8,10,0,0,0,6,2,8,3,7,0.375,0.17777777777777778,0.875,4,0,0,0.0,0.08888888888888889,0.0,3,1,2,0.3333333333333333,0.06666666666666667,0.6666666666666666,8,3,7,0.375,0.17777777777777778,0.875,22,10,20,0.45454545454545453,0.4888888888888889,0.9090909090909091,5,2,6,0.4,0.1111111111111111,1.2,10,1,2,0.1,0.2222222222222222,0.2,0,0,0,,0.0,,3,0,0,0.0,0.06666666666666667,0.0,0,0,0,,0.0,,3,1,2,0.3333333333333333,0.06666666666666667,0.6666666666666666,22,12,24,0.5454545454545454,0.4888888888888889,1.0909090909090908,0,0,0,,0.0,,0,0,0,,0.0,,1,0,0,0.0,0.022222222222222223,0.0,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,1,1,2,1.0,0.022222222222222223,2.0,Jordan Davis,Leche Rio Breogan,1322,7,False
SPAIN,2024-2025,58872,33,286,138,356,115,40,171,98,44,16,5,14.086819930069929,0.4825174825174825,0.5730994152046783,0.34782608695652173,0.5524475524475524,1.1541953054078589,0.4020979020979021,51,40,0.7843137254901961,16,7,0.4375,61,25,68,53,18,8,7,0.4098360655737705,0.5573770491803278,0,0,1.1147540983606556,0.21942446043165467,217,109,238,58,20,159,89,0.5023041474654378,0.5483870967741935,8,8,1.115545075276619,0.7805755395683454,201,87,201,80,27,121,60,0.43283582089552236,0.49586776859504134,0.3375,0.5,4,4,1.0110475438942592,0.7077464788732394,83,49,110,34,12,49,37,0.5903614457831325,0.7551020408163265,0.35294117647058826,0.6626506024096386,4,4,1.3449740443605473,0.29225352112676056,49,29,0.5918367346938775,0.17132867132867133,87,55,0.632183908045977,0.3041958041958042,34,13,0.38235294117647056,0.11888111888111888,112,38,0.3392857142857143,0.3916083916083916,49,29,87,55,34,13,14,5,98,33,73,36,90,0.4931506849315068,0.25524475524475526,1.2328767123287672,5,0,0,0.0,0.017482517482517484,0.0,19,11,23,0.5789473684210527,0.06643356643356643,1.2105263157894737,64,38,87,0.59375,0.22377622377622378,1.359375,123,51,111,0.4146341463414634,0.43006993006993005,0.9024390243902439,26,10,30,0.38461538461538464,0.09090909090909091,1.1538461538461537,83,33,86,0.39759036144578314,0.2902097902097902,1.036144578313253,0,0,0,,0.0,,15,7,14,0.4666666666666667,0.05244755244755245,0.9333333333333333,0,0,0,,0.0,,2,2,4,1.0,0.006993006993006993,2.0,113,73,146,0.6460176991150443,0.3951048951048951,1.2920353982300885,0,0,0,,0.0,,0,0,0,,0.0,,27,8,24,0.2962962962962963,0.0944055944055944,0.8888888888888888,2,0,0,0.0,0.006993006993006993,0.0,4,1,3,0.25,0.013986013986013986,0.75,12,2,4,0.16666666666666666,0.04195804195804196,0.3333333333333333,0,0,0,,0.0,,Chris Jones,Valencia BC,1325,33,False
SPAIN,2024-2025,31954,22,184,80,241,132,57,52,23,67,6,5,19.30593097826087,0.43478260869565216,0.4423076923076923,0.4318181818181818,0.5896739130434783,1.224842447651962,0.717391304347826,29,24,0.8275862068965517,6,1,0.16666666666666666,146,63,177,121,51,25,12,0.4315068493150685,0.6061643835616438,0,0,1.2123287671232876,0.8342857142857143,29,15,36,8,6,21,9,0.5172413793103449,0.6206896551724138,0,0,1.2413793103448276,0.1657142857142857,133,53,148,99,42,34,11,0.39849624060150374,0.3235294117647059,0.42424242424242425,0.556390977443609,1,1,1.1166067146282974,0.7307692307692307,49,26,66,31,14,18,12,0.5306122448979592,0.6666666666666666,0.45161290322580644,0.673469387755102,0,0,1.346938775510204,0.2692307692307692,17,10,0.5882352941176471,0.09239130434782608,20,7,0.35,0.10869565217391304,15,6,0.4,0.08152173913043478,130,56,0.4307692307692308,0.7065217391304348,17,10,20,7,15,6,36,19,94,37,67,36,103,0.5373134328358209,0.3641304347826087,1.537313432835821,5,0,0,0.0,0.02717391304347826,0.0,9,3,8,0.3333333333333333,0.04891304347826087,0.8888888888888888,40,23,58,0.575,0.21739130434782608,1.45,61,17,45,0.2786885245901639,0.33152173913043476,0.7377049180327869,78,35,104,0.44871794871794873,0.42391304347826086,1.3333333333333333,13,4,10,0.3076923076923077,0.07065217391304347,0.7692307692307693,6,5,10,0.8333333333333334,0.03260869565217391,1.6666666666666667,2,2,4,1.0,0.010869565217391304,2.0,0,0,0,,0.0,,2,2,4,1.0,0.010869565217391304,2.0,24,8,16,0.3333333333333333,0.13043478260869565,0.6666666666666666,0,0,0,,0.0,,1,1,2,1.0,0.005434782608695652,2.0,45,16,48,0.35555555555555557,0.24456521739130435,1.0666666666666667,1,0,0,0.0,0.005434782608695652,0.0,4,3,9,0.75,0.021739130434782608,2.25,3,2,5,0.6666666666666666,0.016304347826086956,1.6666666666666667,3,1,2,0.3333333333333333,0.016304347826086956,0.6666666666666666,Kaiser Gates,CB UCAM Murcia,1334,22,True
SPAIN,2024-2025,59250,31,169,88,228,18,4,151,84,53,28,6,7.426478106508877,0.5207100591715976,0.5562913907284768,0.2222222222222222,0.5325443786982249,1.1564211807668898,0.10650887573964497,64,48,0.75,28,10,0.35714285714285715,65,39,81,14,3,51,36,0.6,0.6230769230769231,3,1,1.23642943305187,0.41139240506329117,93,45,91,3,1,90,44,0.4838709677419355,0.489247311827957,5,5,1.0084033613445378,0.5886075949367089,122,57,114,6,0,116,57,0.4672131147540984,0.49137931034482757,0.0,0.4672131147540984,9,7,0.9606224198158146,0.7349397590361446,44,30,63,11,3,33,27,0.6818181818181818,0.8181818181818182,0.2727272727272727,0.7159090909090909,0,0,1.4318181818181819,0.26506024096385544,62,44,0.7096774193548387,0.3668639053254438,73,33,0.4520547945205479,0.4319526627218935,14,7,0.5,0.08284023668639054,17,3,0.17647058823529413,0.10059171597633136,62,44,73,33,14,7,1,0,16,3,39,21,42,0.5384615384615384,0.23076923076923078,1.0769230769230769,6,0,0,0.0,0.03550295857988166,0.0,9,6,12,0.6666666666666666,0.05325443786982249,1.3333333333333333,35,24,51,0.6857142857142857,0.20710059171597633,1.457142857142857,77,36,72,0.4675324675324675,0.4556213017751479,0.935064935064935,14,2,6,0.14285714285714285,0.08284023668639054,0.42857142857142855,4,3,7,0.75,0.023668639053254437,1.75,2,1,2,0.5,0.011834319526627219,1.0,7,2,4,0.2857142857142857,0.04142011834319527,0.5714285714285714,0,0,0,,0.0,,41,19,38,0.4634146341463415,0.24260355029585798,0.926829268292683,85,56,112,0.6588235294117647,0.5029585798816568,1.3176470588235294,0,0,0,,0.0,,0,0,0,,0.0,,3,1,2,0.3333333333333333,0.01775147928994083,0.6666666666666666,1,0,0,0.0,0.005917159763313609,0.0,5,1,2,0.2,0.029585798816568046,0.4,0,0,0,,0.0,,4,2,4,0.5,0.023668639053254437,1.0,Goran Huskic,Leyma Coruna,1321,31,False
SPAIN,2024-2025,24367,7,29,5,17,19,3,10,2,5,2,0,19.338562068965523,0.1724137931034483,0.2,0.15789473684210525,0.22413793103448276,0.5526657997399219,0.6551724137931034,4,4,1.0,2,0,0.0,18,4,10,14,2,4,2,0.2222222222222222,0.2777777777777778,0,0,0.5555555555555556,0.6206896551724138,11,1,3,5,1,6,0,0.09090909090909091,0.13636363636363635,0,0,0.2727272727272727,0.3793103448275862,18,3,8,11,2,7,1,0.16666666666666666,0.14285714285714285,0.18181818181818182,0.2222222222222222,0,0,0.4444444444444444,0.6206896551724138,11,2,5,8,1,3,1,0.18181818181818182,0.3333333333333333,0.125,0.22727272727272727,0,0,0.45454545454545453,0.3793103448275862,2,1,0.5,0.06896551724137931,4,0,0.0,0.13793103448275862,4,1,0.25,0.13793103448275862,19,3,0.15789473684210525,0.6551724137931034,2,1,4,0,4,1,8,2,11,1,10,1,3,0.1,0.3448275862068966,0.3,0,0,0,,0.0,,1,0,0,0.0,0.034482758620689655,0.0,10,2,5,0.2,0.3448275862068966,0.5,8,2,5,0.25,0.27586206896551724,0.625,8,2,6,0.25,0.27586206896551724,0.75,5,1,3,0.2,0.1724137931034483,0.6,0,0,0,,0.0,,3,0,0,0.0,0.10344827586206896,0.0,0,0,0,,0.0,,0,0,0,,0.0,,2,0,0,0.0,0.06896551724137931,0.0,0,0,0,,0.0,,2,1,2,0.5,0.06896551724137931,1.0,7,1,2,0.14285714285714285,0.2413793103448276,0.2857142857142857,0,0,0,,0.0,,1,0,0,0.0,0.034482758620689655,0.0,1,0,0,0.0,0.034482758620689655,0.0,0,0,0,,0.0,,Elijah Hughes,Leche Rio Breogan,1322,7,False
SPAIN,2024-2025,59289,17,96,41,111,20,2,76,39,25,22,4,9.247122916666667,0.4270833333333333,0.5131578947368421,0.1,0.4375,0.9549208534067447,0.20833333333333334,46,27,0.5869565217391305,22,4,0.18181818181818182,43,18,38,17,2,26,16,0.4186046511627907,0.4418604651162791,1,0,0.8747697974217312,0.5119047619047619,41,20,40,3,0,38,20,0.4878048780487805,0.4878048780487805,3,2,0.9924385633270322,0.4880952380952381,63,25,52,8,2,55,23,0.3968253968253968,0.41818181818181815,0.25,0.4126984126984127,3,1,0.8240049751243782,0.6631578947368421,32,15,30,12,0,20,15,0.46875,0.75,0.0,0.46875,1,1,0.9556103575832307,0.3368421052631579,40,25,0.625,0.4166666666666667,30,12,0.4,0.3125,5,1,0.2,0.052083333333333336,19,2,0.10526315789473684,0.19791666666666666,40,25,30,12,5,1,0,0,19,2,24,9,20,0.375,0.25,0.8333333333333334,4,0,0,0.0,0.041666666666666664,0.0,7,3,6,0.42857142857142855,0.07291666666666667,0.8571428571428571,25,12,24,0.48,0.2604166666666667,0.96,35,16,32,0.45714285714285713,0.3645833333333333,0.9142857142857143,15,1,3,0.06666666666666667,0.15625,0.2,3,0,0,0.0,0.03125,0.0,0,0,0,,0.0,,5,3,6,0.6,0.052083333333333336,1.2,1,0,0,0.0,0.010416666666666666,0.0,11,6,12,0.5454545454545454,0.11458333333333333,1.0909090909090908,45,29,58,0.6444444444444445,0.46875,1.288888888888889,0,0,0,,0.0,,1,0,0,0.0,0.010416666666666666,0.0,4,1,3,0.25,0.041666666666666664,0.75,1,0,0,0.0,0.010416666666666666,0.0,1,0,0,0.0,0.010416666666666666,0.0,0,0,0,,0.0,,8,0,0,0.0,0.08333333333333333,0.0,Marko Todorovic,CB UCAM Murcia,1334,17,False
SPAIN,2024-2025,19405,12,71,26,81,35,11,36,15,10,15,5,15.16211690140845,0.36619718309859156,0.4166666666666667,0.3142857142857143,0.44366197183098594,0.9773166023166023,0.49295774647887325,27,18,0.6666666666666666,15,8,0.5333333333333333,18,5,15,18,5,0,0,0.2777777777777778,0.4166666666666667,0,0,0.8333333333333334,0.2571428571428571,52,20,45,16,5,36,15,0.38461538461538464,0.4326923076923077,8,6,0.9185878962536023,0.7428571428571429,52,14,33,24,5,28,9,0.2692307692307692,0.32142857142857145,0.20833333333333334,0.3173076923076923,7,5,0.6899055918663762,0.7323943661971831,19,12,30,11,6,8,6,0.631578947368421,0.75,0.5454545454545454,0.7894736842105263,1,1,1.5946502057613168,0.2676056338028169,13,7,0.5384615384615384,0.18309859154929578,20,7,0.35,0.28169014084507044,3,1,0.3333333333333333,0.04225352112676056,34,10,0.29411764705882354,0.4788732394366197,13,7,20,7,3,1,8,3,26,7,16,2,4,0.125,0.22535211267605634,0.25,5,0,0,0.0,0.07042253521126761,0.0,7,4,11,0.5714285714285714,0.09859154929577464,1.5714285714285714,12,8,19,0.6666666666666666,0.16901408450704225,1.5833333333333333,31,12,29,0.3870967741935484,0.43661971830985913,0.9354838709677419,15,4,12,0.26666666666666666,0.2112676056338028,0.8,17,5,15,0.29411764705882354,0.23943661971830985,0.8823529411764706,0,0,0,,0.0,,5,2,4,0.4,0.07042253521126761,0.8,0,0,0,,0.0,,0,0,0,,0.0,,28,13,26,0.4642857142857143,0.39436619718309857,0.9285714285714286,1,0,0,0.0,0.014084507042253521,0.0,0,0,0,,0.0,,3,1,3,0.3333333333333333,0.04225352112676056,1.0,0,0,0,,0.0,,1,0,0,0.0,0.014084507042253521,0.0,1,1,3,1.0,0.014084507042253521,3.0,0,0,0,,0.0,,Omar Silverio,Coviran Granada,1319,12,True
SPAIN,2024-2025,35126,37,283,139,469,137,59,146,80,78,52,10,15.384004946996468,0.4911660777385159,0.547945205479452,0.4306569343065693,0.5954063604240283,1.332083617359691,0.4840989399293286,157,132,0.8407643312101911,52,14,0.2692307692307692,131,67,181,104,47,27,20,0.5114503816793893,0.6908396946564885,2,2,1.3876251137397635,0.48880597014925375,137,64,138,29,10,108,54,0.46715328467153283,0.5036496350364964,9,9,1.0428490351872872,0.5111940298507462,200,87,213,95,39,105,48,0.435,0.45714285714285713,0.4105263157894737,0.5325,10,10,1.0909980430528377,0.7246376811594203,76,49,117,37,19,39,30,0.6447368421052632,0.7692307692307693,0.5135135135135135,0.7697368421052632,2,2,1.5478668054110303,0.2753623188405797,51,34,0.6666666666666666,0.18021201413427562,79,38,0.4810126582278481,0.2791519434628975,14,6,0.42857142857142855,0.04946996466431095,132,58,0.4393939393939394,0.4664310954063604,51,34,79,38,14,6,15,5,117,53,90,40,101,0.4444444444444444,0.31802120141342755,1.1222222222222222,10,0,0,0.0,0.0353356890459364,0.0,16,9,22,0.5625,0.05653710247349823,1.375,60,40,95,0.6666666666666666,0.21201413427561838,1.5833333333333333,100,47,112,0.47,0.35335689045936397,1.12,81,41,123,0.5061728395061729,0.2862190812720848,1.5185185185185186,29,12,34,0.41379310344827586,0.10247349823321555,1.1724137931034482,5,3,6,0.6,0.0176678445229682,1.2,27,11,22,0.4074074074074074,0.09540636042402827,0.8148148148148148,0,0,0,,0.0,,4,1,2,0.25,0.014134275618374558,0.5,99,59,118,0.5959595959595959,0.3498233215547703,1.1919191919191918,0,0,0,,0.0,,1,0,0,0.0,0.0035335689045936395,0.0,22,5,15,0.22727272727272727,0.07773851590106007,0.6818181818181818,2,1,2,0.5,0.007067137809187279,1.0,0,0,0,,0.0,,6,3,8,0.5,0.02120141342756184,1.3333333333333333,0,0,0,,0.0,,Dzanan Musa,Real Madrid,1338,37,False
SPAIN,2024-2025,25511,14,18,8,20,0,0,18,8,6,2,0,6.376677777777778,0.4444444444444444,0.4444444444444444,,0.4444444444444444,1.0121457489878543,0.0,4,4,1.0,2,0,0.0,11,5,10,0,0,11,5,0.45454545454545453,0.45454545454545453,0,0,0.9090909090909091,0.6470588235294118,6,3,6,0,0,6,3,0.5,0.5,0,0,1.0,0.35294117647058826,10,2,4,0,0,10,2,0.2,0.2,,0.2,0,0,0.4,0.5555555555555556,8,6,12,0,0,8,6,0.75,0.75,,0.75,0,0,1.5,0.4444444444444444,9,5,0.5555555555555556,0.5,4,2,0.5,0.2222222222222222,5,1,0.2,0.2777777777777778,0,0,,0.0,9,5,4,2,5,1,0,0,0,0,4,0,0,0.0,0.2222222222222222,0.0,0,0,0,,0.0,,1,1,2,1.0,0.05555555555555555,2.0,7,5,10,0.7142857142857143,0.3888888888888889,1.4285714285714286,6,2,4,0.3333333333333333,0.3333333333333333,0.6666666666666666,3,1,2,0.3333333333333333,0.16666666666666666,0.6666666666666666,0,0,0,,0.0,,0,0,0,,0.0,,1,0,0,0.0,0.05555555555555555,0.0,0,0,0,,0.0,,4,1,2,0.25,0.2222222222222222,0.5,6,3,6,0.5,0.3333333333333333,1.0,0,0,0,,0.0,,0,0,0,,0.0,,1,1,2,1.0,0.05555555555555555,2.0,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,3,2,4,0.6666666666666666,0.16666666666666666,1.3333333333333333,Jaume Sorolla,Basquet Girona,1315,14,True
SPAIN,2024-2025,59170,35,194,120,334,4,0,190,120,84,29,5,6.211601546391754,0.6185567010309279,0.631578947368421,0.0,0.6185567010309279,1.3679554390563564,0.020618556701030927,114,94,0.8245614035087719,29,4,0.13793103448275862,126,83,166,3,0,123,83,0.6587301587301587,0.6587301587301587,2,1,1.316204287515763,0.72,49,24,48,1,0,48,24,0.4897959183673469,0.4897959183673469,1,0,0.970873786407767,0.28,119,57,114,3,0,116,57,0.4789915966386555,0.49137931034482757,0.0,0.4789915966386555,3,2,0.9640957446808511,0.616580310880829,74,62,124,1,0,73,62,0.8378378378378378,0.8493150684931506,0.0,0.8378378378378378,1,0,1.6657710908113919,0.38341968911917096,90,65,0.7222222222222222,0.4639175257731959,75,44,0.5866666666666667,0.3865979381443299,24,10,0.4166666666666667,0.12371134020618557,4,0,0.0,0.020618556701030927,90,65,75,44,24,10,0,0,4,0,45,32,64,0.7111111111111111,0.23195876288659795,1.4222222222222223,5,0,0,0.0,0.02577319587628866,0.0,14,12,24,0.8571428571428571,0.07216494845360824,1.7142857142857142,60,50,100,0.8333333333333334,0.30927835051546393,1.6666666666666667,69,25,50,0.36231884057971014,0.3556701030927835,0.7246376811594203,21,8,16,0.38095238095238093,0.10824742268041238,0.7619047619047619,3,3,6,1.0,0.015463917525773196,2.0,23,23,46,1.0,0.11855670103092783,2.0,5,2,4,0.4,0.02577319587628866,0.8,0,0,0,,0.0,,37,19,38,0.5135135135135135,0.19072164948453607,1.027027027027027,74,50,100,0.6756756756756757,0.38144329896907214,1.3513513513513513,0,0,0,,0.0,,5,3,6,0.6,0.02577319587628866,1.2,4,1,2,0.25,0.020618556701030927,0.5,2,0,0,0.0,0.010309278350515464,0.0,4,1,2,0.25,0.020618556701030927,0.5,0,0,0,,0.0,,15,9,18,0.6,0.07731958762886598,1.2,Artem Pustovyi,Club Joventut Badalona,1336,35,False
